,Unnamed: 0,City,title,company,salary,summary
1382,1382,"Boston,MA",COVID-19 Tester,mPathy,$55 - $85 an hour,We have a network of organizations that are looking for temporary and permanent staffing for medically trained professionals.
1383,1383,"Boston,MA",Transportation Security Officer (TSO),Transportation Security Administration,$18.38 - $26.25 an hour ++,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
1384,1384,"Boston,MA",Customer Care Reps - Work from Home Permanently!,BMC HealthNet Plan,$18 an hour,Responds to a high volume of incoming calls (call length can vary widely from 5 minutes to 45 minutes or more).One on one mentoring and on the job training.
1385,1385,"Boston,MA",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
1386,1386,"Boston,MA",Six\West Rooftop Bar & Restaurant in Southie seeks SERVERS,Bespoke Hospitality,$300 - $600 a day,"We have successfully operating all throughout the pandemic, with no exposures to staff or guests.All customers and staff are required to wear masks, social…"
1387,1387,"Boston,MA",United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
1388,1388,"Boston,MA",Customer Service Rep Entry Level,TBUS Agency,"$46,000 - $78,000 a year",Ability to think strategically about the personal impact to the client's long-term business strategy.A good job for someone just entering the workforce or…
1389,1389,"Boston,MA",Solar Consultant -- Paid Training & Recent Grads Welcome,Venture Solar,"$72,000 - $200,000 a year","No previous sales experience required.Health, dental, and vision insurance."
1390,1390,"Boston,MA",Front Office Manager,Palladion Services,"$52,000 - $57,000 a year",Answering a high-volume of telephone calls from job applicants.Managing various databases and expanding Palladion's employment contacts.
1391,1391,"Boston,MA",MBTA Transit Associate (Ticket Agent),Block By Block,$17 an hour,"You will mostly out of your booth, greeting and helping passengers.*.Transit Ambassadors will continually offer a greeting to the public."
1392,1392,"Boston,MA",Amazon Warehouse Attendant (Immediate Openings!) - Earn up t...,Amazon,Up to $18 an hour,"As part of this team, you'll load conveyor belts and transport and stage deliveries to be picked up by drivers.Overnight, Early Morning, Day, Evening, Weekend."
1393,1393,"Boston,MA",Patient Check-in / Greeter - COVID-19 Vaccine,Beth Israel Lahey Health,,"Beth Israel Lahey Health is hiring full-time and part-time administrative professionals throughout the greater Boston area, including the North and South Shores…"
1394,1394,"Boston,MA",Order Picker/Packer (Immediate Openings) - Earn up to $15.45...,Amazon,Up to $15.45 an hour,"Use smartphone, manage apps, and scan bar codes.Get grocery orders prepared for delivery.Put new grocery inventory away."
1395,1395,"Boston,MA",Graphic Arts Designer,The Children's Trust,"$45,000 - $61,316 a year","In collaboration with colleagues, the designer turns content into attractive, clean designs that appeal to audiences including the legislature, family support…"
